Station,Lat,Lon
Xiamen-Shenzhen In Transit,23.22,116.82
Xiamen-Shenzhen In Transit,23.17,116.77
Xiamen-Shenzhen In Transit,23.13,116.73
Xiamen-Shenzhen In Transit,23.08,116.68
Xiamen-Shenzhen In Transit,23.04,116.64
Xiamen-Shenzhen In Transit,22.99,116.59
Xiamen-Shenzhen In Transit,22.95,116.55
Xiamen-Shenzhen In Transit,22.9,116.5
Xiamen-Shenzhen In Transit,22.86,116.46
Xiamen-Shenzhen In Transit,22.81,116.41
Xiamen-Shenzhen In Transit,22.77,116.37
Xiamen-Shenzhen In Transit,22.72,116.32
Xiamen-Shenzhen In Transit,22.68,116.28
Xiamen-Shenzhen In Transit,22.63,116.23
Xiamen-Shenzhen In Transit,22.59,116.19
Xiamen-Shenzhen In Transit,22.54,116.14
Xiamen-Shenzhen In Transit,22.54,116.1
Xiamen-Shenzhen In Transit,22.54,116.05
Xiamen-Shenzhen In Transit,22.54,116.01
Xiamen-Shenzhen In Transit,22.54,115.96
Xiamen-Shenzhen In Transit,22.54,115.92
Xiamen-Shenzhen In Transit,22.54,115.87
Xiamen-Shenzhen In Transit,22.54,115.83
Xiamen-Shenzhen In Transit,22.54,115.78
Xiamen-Shenzhen In Transit,22.54,115.74
Xiamen-Shenzhen In Transit,22.54,115.69
Xiamen-Shenzhen In Transit,22.54,115.65
Xiamen-Shenzhen In Transit,22.54,115.6
Xiamen-Shenzhen In Transit,22.54,115.56
Xiamen-Shenzhen In Transit,22.54,115.51
Xiamen-Shenzhen In Transit,22.54,115.47
Xiamen-Shenzhen In Transit,22.54,115.42
Xiamen-Shenzhen In Transit,22.54,115.38
Xiamen-Shenzhen In Transit,22.54,115.33
Xiamen-Shenzhen In Transit,22.54,115.29
Xiamen-Shenzhen In Transit,22.54,115.24
Xiamen-Shenzhen In Transit,22.54,115.2
Xiamen-Shenzhen In Transit,22.54,115.15
Xiamen-Shenzhen In Transit,22.54,115.11
Xiamen-Shenzhen In Transit,22.54,115.06
Xiamen-Shenzhen In Transit,22.54,115.02
Xiamen-Shenzhen In Transit,22.54,114.97
Xiamen-Shenzhen In Transit,22.54,114.93
Xiamen-Shenzhen In Transit,22.54,114.88
Xiamen-Shenzhen In Transit,22.54,114.84
Xiamen-Shenzhen In Transit,22.54,114.79
Xiamen-Shenzhen In Transit,22.54,114.75
Xiamen-Shenzhen In Transit,22.54,114.7
Xiamen-Shenzhen In Transit,22.54,114.66
Xiamen-Shenzhen In Transit,22.54,114.61
Xiamen-Shenzhen In Transit,22.54,114.57
Xiamen-Shenzhen In Transit,22.54,114.52
Xiamen-Shenzhen In Transit,22.54,114.48
Xiamen-Shenzhen In Transit,22.54,114.43
Xiamen-Shenzhen In Transit,22.54,114.39
Xiamen-Shenzhen In Transit,22.54,114.34
Xiamen-Shenzhen In Transit,22.54,114.3
Xiamen-Shenzhen In Transit,22.54,114.25
Xiamen-Shenzhen In Transit,22.54,114.21
Xiamen-Shenzhen In Transit,22.54,114.16
Xiamen-Shenzhen In Transit,22.54,114.12
Xiamen-Shenzhen In Transit,22.54,114.07
Shenzhen,22.54,114.06
Shenzhen-Zhanjiang In Transit,22.49,114.02
Shenzhen-Zhanjiang In Transit,22.45,113.97
Shenzhen-Zhanjiang In Transit,22.4,113.92
Shenzhen-Zhanjiang In Transit,22.36,113.88
Shenzhen-Zhanjiang In Transit,22.31,113.83
Shenzhen-Zhanjiang In Transit,22.27,113.79
Shenzhen-Zhanjiang In Transit,22.22,113.74
Shenzhen-Zhanjiang In Transit,22.18,113.7
Shenzhen-Zhanjiang In Transit,22.13,113.65
Shenzhen-Zhanjiang In Transit,22.09,113.61
Shenzhen-Zhanjiang In Transit,22.04,113.56
Shenzhen-Zhanjiang In Transit,22,113.52
Shenzhen-Zhanjiang In Transit,21.95,113.47
Shenzhen-Zhanjiang In Transit,21.91,113.43
Shenzhen-Zhanjiang In Transit,21.86,113.38
Shenzhen-Zhanjiang In Transit,21.82,113.34
Shenzhen-Zhanjiang In Transit,21.77,113.29
Shenzhen-Zhanjiang In Transit,21.73,113.25
Shenzhen-Zhanjiang In Transit,21.68,113.2
Shenzhen-Zhanjiang In Transit,21.64,113.16
Shenzhen-Zhanjiang In Transit,21.59,113.11
Shenzhen-Zhanjiang In Transit,21.55,113.07
Shenzhen-Zhanjiang In Transit,21.5,113.02
Shenzhen-Zhanjiang In Transit,21.46,112.98
Shenzhen-Zhanjiang In Transit,21.41,112.93
Shenzhen-Zhanjiang In Transit,21.37,112.89
Shenzhen-Zhanjiang In Transit,21.32,112.84
Shenzhen-Zhanjiang In Transit,21.28,112.8
Shenzhen-Zhanjiang In Transit,21.27,112.75
Shenzhen-Zhanjiang In Transit,21.27,112.71
Shenzhen-Zhanjiang In Transit,21.27,112.66
Shenzhen-Zhanjiang In Transit,21.27,112.62
Shenzhen-Zhanjiang In Transit,21.27,112.57
Shenzhen-Zhanjiang In Transit,21.27,112.53
Shenzhen-Zhanjiang In Transit,21.27,112.48
Shenzhen-Zhanjiang In Transit,21.27,112.44
Shenzhen-Zhanjiang In Transit,21.27,112.39
Shenzhen-Zhanjiang In Transit,21.27,112.35
Shenzhen-Zhanjiang In Transit,21.27,112.3
Shenzhen-Zhanjiang In Transit,21.27,112.26
Shenzhen-Zhanjiang In Transit,21.27,112.21
Shenzhen-Zhanjiang In Transit,21.27,112.17
Shenzhen-Zhanjiang In Transit,21.27,112.12
Shenzhen-Zhanjiang In Transit,21.27,112.08
Shenzhen-Zhanjiang In Transit,21.27,112.03
Shenzhen-Zhanjiang In Transit,21.27,111.99
Shenzhen-Zhanjiang In Transit,21.27,111.94
Shenzhen-Zhanjiang In Transit,21.27,111.9
Shenzhen-Zhanjiang In Transit,21.27,111.85
Shenzhen-Zhanjiang In Transit,21.27,111.81
Shenzhen-Zhanjiang In Transit,21.27,111.76
Shenzhen-Zhanjiang In Transit,21.27,111.72
Shenzhen-Zhanjiang In Transit,21.27,111.67
Shenzhen-Zhanjiang In Transit,21.27,111.63
Shenzhen-Zhanjiang In Transit,21.27,111.58
Shenzhen-Zhanjiang In Transit,21.27,111.54
Shenzhen-Zhanjiang In Transit,21.27,111.49
Shenzhen-Zhanjiang In Transit,21.27,111.45
Shenzhen-Zhanjiang In Transit,21.27,111.4
Shenzhen-Zhanjiang In Transit,21.27,111.36
Shenzhen-Zhanjiang In Transit,21.27,111.31
Shenzhen-Zhanjiang In Transit,21.27,111.27
Shenzhen-Zhanjiang In Transit,21.27,111.22
Shenzhen-Zhanjiang In Transit,21.27,111.18
Shenzhen-Zhanjiang In Transit,21.27,111.13
Shenzhen-Zhanjiang In Transit,21.27,111.09
Shenzhen-Zhanjiang In Transit,21.27,111.04
Shenzhen-Zhanjiang In Transit,21.27,111
Shenzhen-Zhanjiang In Transit,21.27,110.95
Shenzhen-Zhanjiang In Transit,21.27,110.91
Shenzhen-Zhanjiang In Transit,21.27,110.86
Shenzhen-Zhanjiang In Transit,21.27,110.82
Shenzhen-Zhanjiang In Transit,21.27,110.77
Shenzhen-Zhanjiang In Transit,21.27,110.73
Shenzhen-Zhanjiang In Transit,21.27,110.68
Shenzhen-Zhanjiang In Transit,21.27,110.64
Shenzhen-Zhanjiang In Transit,21.27,110.59
Shenzhen-Zhanjiang In Transit,21.27,110.55
Shenzhen-Zhanjiang In Transit,21.27,110.5
Shenzhen-Zhanjiang In Transit,21.27,110.46
Shenzhen-Zhanjiang In Transit,21.27,110.41
Shenzhen-Zhanjiang In Transit,21.27,110.37
Zhanjiang,21.27,110.36
Zhanjiang-Beihai In Transit,21.32,110.31
Zhanjiang-Beihai In Transit,21.36,110.27
Zhanjiang-Beihai In Transit,21.41,110.22
Zhanjiang-Beihai In Transit,21.45,110.18
Zhanjiang-Beihai In Transit,21.48,110.13
Zhanjiang-Beihai In Transit,21.48,110.09
Zhanjiang-Beihai In Transit,21.48,110.04
Zhanjiang-Beihai In Transit,21.48,110
Zhanjiang-Beihai In Transit,21.48,109.95
Zhanjiang-Beihai In Transit,21.48,109.91
Zhanjiang-Beihai In Transit,21.48,109.86
Zhanjiang-Beihai In Transit,21.48,109.82
Zhanjiang-Beihai In Transit,21.48,109.77
Zhanjiang-Beihai In Transit,21.48,109.73
Zhanjiang-Beihai In Transit,21.48,109.68
Zhanjiang-Beihai In Transit,21.48,109.64
Zhanjiang-Beihai In Transit,21.48,109.59
Zhanjiang-Beihai In Transit,21.48,109.55
Zhanjiang-Beihai In Transit,21.48,109.5
Zhanjiang-Beihai In Transit,21.48,109.46
Zhanjiang-Beihai In Transit,21.48,109.41
Zhanjiang-Beihai In Transit,21.48,109.37
Zhanjiang-Beihai In Transit,21.48,109.32
Zhanjiang-Beihai In Transit,21.48,109.28
Zhanjiang-Beihai In Transit,21.48,109.23
Zhanjiang-Beihai In Transit,21.48,109.19
Zhanjiang-Beihai In Transit,21.48,109.14
Beihai,21.48,109.12
Beihai-Fangchenggang In Transit,21.53,109.08
Beihai-Fangchenggang In Transit,21.57,109.03
Beihai-Fangchenggang In Transit,21.61,108.98
Beihai-Fangchenggang In Transit,21.61,108.94
Beihai-Fangchenggang In Transit,21.61,108.89
Beihai-Fangchenggang In Transit,21.61,108.85
Beihai-Fangchenggang In Transit,21.61,108.8
Beihai-Fangchenggang In Transit,21.61,108.76
Beihai-Fangchenggang In Transit,21.61,108.71
Beihai-Fangchenggang In Transit,21.61,108.67
Beihai-Fangchenggang In Transit,21.61,108.62
Beihai-Fangchenggang In Transit,21.61,108.58
Beihai-Fangchenggang In Transit,21.61,108.53
Beihai-Fangchenggang In Transit,21.61,108.49
Beihai-Fangchenggang In Transit,21.61,108.44
Beihai-Fangchenggang In Transit,21.61,108.4
Beihai-Fangchenggang In Transit,21.61,108.35
Fangchenggang,21.61,108.35
